ap_gazette_no,institution_name,village,mandal,extent_dry,extent_wet,extent_total,demand_arrears,demand_current,demand_total,receiptno_date,challanno_date,collection_arrears,collection_current,collection_total,balance_arrears,balance_current,balance_total,remarks
ADGZT1488,Gudu Sahib Ashurkhana Sunni,Gudikal,YEMMIGANUR,0,0,0,0,0,0,,,,,0,0,0,0,NO Income
ADGZT1490,Ashurkhana Sunni,Divandinne,YEMMIGANUR,0,0,0,0,0,0,,,,,0,0,0,0,NO Income
ADGZT1497,Khasabki Masjid Sunni,Yemmiganur,YEMMIGANUR,0,0,0,0,0,0,,,,,0,0,0,0,NO Income
ADGZT1499,Ahle Hadees Masjid,Yemmiganur,YEMMIGANUR,5.3,0,5.30,0,0,0,,,,,0,0,0,0,
ADGZT1501,Eidga sunni,Yemmiganur,YEMMIGANUR,0,0,0,0,0,0,,,,,0,0,0,0,new
ADGZT1574,Julain Bade Ki Masjid Sunni,Yemmiganur,YEMMIGANUR,22.92,0,22.92,0,0,0,,,,,0,0,0,0,no income
ADGZT3447,Ashoor Khana Sunni,Kadivella,YEMMIGANUR,0,0,0,0,0,0,,,,,0,0,0,0,no income
ADGZT1478,Ashoor Khana Sunni,Vagarur,Mantralayam,0,0,0,0,0,0,,,,,0,0,0,0,new
ADGZT1508,Ashoor Khana Sunni,Sugur ,Mantralayam,0,0,0,0,0,0,,,,,0,0,0,0,new
ADGZT1526,Ashurkhana Sunni,Rachumarri,Mantralayam,46.82,0,46.82,0,0,0,,,,,0,0,0,0,no Income
ADGZT1559,Mosque Sunni,Rampuram,Mantralayam,0,1.64,1.64,0,0,0,,,,,0,0,0,0,no Income
ADGZT1560,Ashurkhana Sunni,Rampuram,Mantralayam,0,0,0,0,0,0,,,,,0,0,0,0,no Income
ADGZT1599,Ashurkhana Sunni,Kaminahal,Halaharvi,0,0,0,0,0,0,,,,,0,0,0,0,no Income
ADGZT1603,Ashurkhana Sunni,Chintakunta,Halaharvi,0,0,0,0,0,0,,,,,0,0,0,0,no Income
ADGZT1604,Zal Sahib Ashurkhana Sunni,Chintakunta,Halaharvi,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT1605,Hallipeera alias Lal Saheb Ashoorkhana Sunni,Chintakunta,Halaharvi,0,0,0,0,0,0,,,,,0,0,0,0,no Income
ADGZT1607,Ashurkhana Sunni,Medehal,Halaharvi,0,0,0,0,0,0,,,,,0,0,0,0,new
ADGZT1618,Ashurkhana Sunni,Bilahal,Halaharvi,0,0,0,0,0,0,,,,,0,0,0,0,new
ADGZT1594,Mosque Sunni,Kuruvalli,Alur,9.45,0,9.45,0,0,0,,,,,0,0,0,0,no Income
ADGZT1595,Khazi Service Sunni,Kuruvalli,Alur,10.89,0,10.89,0,0,0,,,,,0,0,0,0,no Income
ADGZT1613,Jamia Masjid Sunni,Allur,Alur,0,0,0,0,0,0,,,,,0,0,0,0,no Income
ADGZT1638,Chote Ashurkhana Sunni,Allur,Alur,0,0,0,0,0,0,,,,,0,0,0,0,no Income
ADGZT1623,Mosque Sunni,Chinnahotur,Aspari,44.42,0,44.42,0,0,0,,,,,0,0,0,0,no Income
ADGZT1633,Idgah Sunni,Joharapuram,Aspari,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT1637,Bada Ashurkhana Sunni,Aspari,Aspari,0,0,0,0,0,0,,,,,0,0,0,0,There is a four members of legal heirs in this 
ADGZT1640,Ashurkhana Sunni,Tangaradona,Aspari,10.22,0,10.22,0,0,0,,,,,0,0,0,0,no income
ADGZT3427,Ashoor Khana Sunni,Karumanchi,Aspari,0,0,0,0,0,0,,,,,0,0,0,0,new
ADGZT3430,Jumma Masjid,Mulagundam,Aspari,0,0,0,0,0,0,,,,,0,0,0,0,new
ADGZT1590,Fakir Takia Sunni,Ramadurgam,Chippagiri,0,0,0,0,0,0,,,,,0,0,0,0,new
ADGZT1596,Mulla Masjid Sunni,Gummanur,Chippagiri,24.87,0,24.87,0,0,0,,,,,0,0,0,0,
ADGZT1608,Khazi Service Sunni,Yerur,Chippagiri,39.9,0,39.9,0,0,0,,,,,0,0,0,0,
ADGZT1609,Mosque Sunni,Yerur,Chippagiri,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT1610,Ashurkhana Sunni,Yerur,Chippagiri,0,0,0,0,0,0,,,,,0,0,0,0,No Inocme
ADGZT1611,Mosque Sunni,Sangala C/o Nemakal,Chippagiri,25.95,0,25.95,0,0,0,,,,,0,0,0,0,No Inocme
ADGZT1615,Ashurkhana Sunni,Gajjehallai,Holagunda,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT1620,Shashavali Dargah Sunni,Yellarthi,Holagunda,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT1622,Budansab Ashurkhana Sunni,Yellarthi,Holagunda,0,0,0,0,0,0,,,,,0,0,0,0,no income
ADGZT1630,Ashurkhana Sunni,Neraniki,Holagunda,0,0,0,0,0,0,,,,,0,0,0,0,no income
ADGZT3432,Mastan Saheb Dargah,Nalakadoddi,Pathikonda,0,0,0,0,0,0,,,,,0,0,0,0,no income
ADGZT3433,Ashoor Khana Sunni,Nalakadoddi,Pathikonda,0,0,0,0,0,0,,,,,0,0,0,0,new
ADGZT3440,Ashoor Khana Sunni,Pathikonda,Pathikonda,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT3441,Khasim Saheb Dargah Sunni,Puchakayalamada,Pathikonda,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT3448,Ashoor Khana Sunni,Rathana,Pathikonda,0,0,0,0,0,0,,,,,0,0,0,0,no income
ADGZT3449,Fakhir Miah Dargah,Pathikonda,Pathikonda,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT3454,Naipet Idgah,Pathikonda,Pathikonda,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT3455,"Ashoor Khana Sunni, Naipet",Pathikonda,Pathikonda,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT3463,Fareed Saheb Dargah,Dewanabanda,Pathikonda,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT3472,Puranipet Jamia Masjid,Pathikonda,Pathikonda,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT3473,Puranipet Idgah Sunni ,Pathikonda,Pathikonda,0,0,0,0,0,0,,,,,0,0,0,0,new institution to be inspected 
ADGZT3482,Ashoorkhana Sunni,Pandikona,Pathikonda,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT3483,Dasthagir Saheb Dargah Sunni,Pandikona,Pathikonda,0,0,0,0,0,0,,,,,0,0,0,0,new
ADGZT3451,Idgah Sunni, Devanakonda, Devanakonda,0,0,0,0,0,0,,,,,0,0,0,0,no income
ADGZT3453,Mosque Sunni, Dewanakonda, Devanakonda,0,0,0,0,0,0,,,,,0,0,0,0,no income
ADGZT3468,Jumma Masjid Sunni,Kappatrala,Devanakonda,0,0,0,0,0,0,,,,,0,0,0,0,new
ADGZT3480,Ashoorkhana Sunni,Ternakal,Devanakonda,0,0,0,0,0,0,,,,,0,0,0,0,new
ADGZT3481,Hussaini Saheb and Minalla Saheb Dargah Sunni,Ternakal,Devanakonda,0,0,0,0,0,0,,,,,0,0,0,0,no income
ADGZT3417,Dargah Shoor Khana Sunni,Gonegandla,Gonegandla,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT3418,Bada Ashoor Khana Sunni,Gonegandla,Gonegandla,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT3419,Idgah Sunni,Gonegandla,Gonegandla,0,0,0,0,0,0,,,,,0,0,0,0,no income
ADGZT3423,Ashoor Khana Sunni,Vemugodu,Gonegandla,0,0,0,0,0,0,,,,,0,0,0,0,no income
ADGZT3485,Idgah Sunni,Jonnagiri,Tuggali,0,0,0,0,0,0,,,,,0,0,0,0,new
ADGZT3486,Mosque Sunni,Jonnagiri,Tuggali,0,0,0,0,0,0,,,,,0,0,0,0,to be inspected the lands
ADGZT3489,Mastan Saheb Dargah Sunni,Gooty Erragudi,Tuggali,0,0,0,0,0,0,,,,,0,0,0,0,new
ADGZT3457,Ashoorkhana Sunno,Maddikera,Maddikera,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT3458,Laal Saheb Ashurkhana,Maddikera,Maddikera,0,0,0,0,0,0,,,,,0,0,0,0,New
ADGZT3460,Jamia Mosque ,Maddikera East,Maddikera,106.18,0,106.18,0,0,0,,,,,0,0,0,0,new
ADGZT1518,Mousque sunni,Echalahal,kowthalam,9.04,0,9.04,0,,0,,,,,0,0,0,0,encroachment
ADGZT1589,Mosque Sunni,molagavalli,Alur,,,,0,,0,,,,,0,0,0,0,no Income
ADWBU0010,Hzt Dood Peeran,Yelarthi,Holagunda,0,0,0,75866,1,75867,3165/64/30-04-2025,188/21-05-2025,75866,,75866,0,1,1,New
