ap_gazette_no,institution_name,village,mandal,extent_dry,extent_wet,extent_total,demand_arrears,demand_current,demand_total,receiptno_date,challanno_date,collection_arrears,collection_current,collection_total,balance_arrears,balance_current,balance_total,remarks
SSGZT1291,Mosque,,Kadiri,Nil,,,0,0,0,,,,,0,0,0,0,
SSGZT1295,Mosque,,Tanakalli,Nil,,,0,0,0,,,,,0,0,0,0,
SSGZT1296,Mosque,,Tanakalli,Nil,,,0,0,0,,,,,0,0,0,0,
SSGZT1298,Mosque,,Kutagula,Nil,,,0,0,0,,,,,0,0,0,0,
SSGZT1300,Darga,,Kadiri,,,nil,0,0,0,,,,,0,0,0,0,
SSGZT1302,Ashurkhana,,Kadiri,Nil,,,0,0,0,,,,,0,0,0,0,
SSGZT1303,Ashurkhana,,Kutagula,Nil,,,0,0,0,,,,,0,0,0,0,Under D.M  dated 30-01-2025
SSGZT1304,Darga,,Kutagula,Nil,,,0,0,0,,,,,0,0,0,0,
SSGZT1305,Darga,,Talupala,Nil,,,0,0,0,,,,,0,0,0,0,
SSGZT1307,"Ashurkhana, Allapalli",,Allapalli,"2.33, 0.19",,"2.33, 0.19",0,0,0,,,,,0,0,0,0,
SSGZT1322,Makan E Khazi,,Hamavathi,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1323,Masjid E Jamia,,sivaram,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1324,Masjid E Choti,,Gudibanda,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1325,Mosque,,Dodderi,,,Nil,0,0,0,,,,,0,0,0,0,Under DM               Subject to Audit
SSGZT1326,Ashurkhana,,Roddam,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1327,Mosque,,Kottacheruvu,,,Nil,0,0,0,,,,,0,0,0,0,Extent of lands was wrongly published in Gazette instead of Ac. 5.03. Errata to be published to Gazette.
SSGZT1328,Mosque,,Kottacheruvu,,,Nil,0,0,0,,,,,0,0,0,0,Need Inspection
SSGZT1330,Ashurkhana,,Kottacheruvu,,,Nil,0,0,0,,,,,0,0,0,0,Need Income
SSGZT1331,"Jamia Masjid, Kothacheruvu",,Kothacheruvu,"0.6,    0.21,     0.53,      0.60,     0.70",,"0.6,    0.21,     0.53,      0.60,     0.70",0,0,0,,,,,0,0,0,0,Need Income
SSGZT1332,Mosque,,Guttur,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1333,Ashurkhana,,Guttur,,,Nil,0,0,0,,,,,0,0,0,0,No Income
SSGZT1334,"Nizamuddin Vali Dargah, Pamudurthi",,Pamudurthi,"6.64,   4.22.,     3.48,      3.00,    4.20",,"6.64,   4.22.,     3.48,      3.00,    4.20",0,0,0,,,,,0,0,0,0,
SSGZT1335,Mosque,,Pamakurthi,,,Nil,0,0,0,,,,,0,0,0,0,Under D.M  dated 30-01-2025
SSGZT1336,Mosque,,Bukkapatnam,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1337, Imam E Ashurkhana,,Penukonda,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1339,Nai Masjid Fort,,Penukonda,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1342,Darga Masjid,,Penukonda,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1343,Ganje Shahid Darga,,Penukonda,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1345,Bada Ashurkhana,,Penukonda,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1256,Mosque,,Lepakshi,,,Nil,0,0,0,,,,,0,0,0,0,SSS
