ap_gazette_no,institution_name,village,mandal,extent_dry,extent_wet,extent_total,demand_arrears,demand_current,demand_total,receiptno_date,challanno_date,collection_arrears,collection_current,collection_total,balance_arrears,balance_current,balance_total,remarks
KLGZT2099,Mosque Fort Sunni,Kurnool,Ulchala,33-62,0,33-62,0,0,0,,,,,0,0,0,0,new
KLGZT3000,Mosque East (Toorpu),Kurnool,Ulchala,655-83,0,655-83,0,0,0,,,,,0,0,0,0,No Income
KLGZT3001,Hussaini Alam Ashurkhana Sunni,Kurnool,Ulchala,Nov-92,0,Nov-92,0,0,0,,,,,0,0,0,0,
KLGZT3002,Ashurkhana East Ulchala,Kurnool,Ulchala,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3003,Ashurkhana Ulchala,Kurnool,Ulchala,0,0,0,0,0,0,,,,,0,0,0,0,new
KLGZT3004,Ashurkhana Sunni,Kallur,Ayyavari Nagalapuram H/o Peddapadu,33-18,0,33-18,0,0,0,,,,,0,0,0,0,encroachment
KLGZT3005,Mosque Sunni,Kallur,Parla,66-05,0,66-05,0,0,0,,,,,0,0,0,0,no income
KLGZT3009,Ashurkhana Sunni,Kallur,A.Gokulapadu,0,0,0,0,0,0,,,,,0,0,0,0,No Income
KLGZT3012,Ashurkhana Sunni,Kurnool,G.Singavaram,0,0,0,0,0,0,,,,,0,0,0,0,new
KLGZT3016,Nai Masjid Sunni,Gudur,Gudur,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3017,Asar-Shariff Sunni,Gudur,Gudur,0,0,0,0,0,0,,,,,0,0,0,0,new
KLGZT3019,Syed Sahib Masthan Sahib Dargah Sunni,Gudur,Gudur,0,0,0,0,0,0,,,,,0,0,0,0,new
KLGZT3020,Bada Ashurkhana Sunni,Gudur,Gudur,0,0,0,0,0,0,,,,,0,0,0,0,new
KLGZT3021,Fort Ashurkhana Sunni,Gudur,Gudur,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3022,Hakimvalo ka Ashurkahana,Gudur,Gudur,0,0,0,0,0,0,,,,,0,0,0,0,new
KLGZT3023,Baigadda Ashurkhana Sunni,Gudur,Gudur,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3025,Ashurkhana Sunni,Gudur,Julakallu,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3030,Hazrath Bade Saheb Dargah,C.Belagal ,Gundrevula,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3031,Ashurkhana Sunni ,C.Belagal ,Gundrevula,0,0,0,0,0,0,,,,,0,0,0,0,NO income
KLGZT3035,Mosque Sunni,Kurnool,Dinnedevarapadu,0,0,0,0,0,0,,,,,0,0,0,0,new
KLGZT3036,Mosque Sunni,Kurnool,Dinnedevarapadu,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3037,Mosque Sunni,Kallur ,Bollavaram,0,0,0,0,0,0,,,,,0,0,0,0,No Income
KLGZT3038,Ashurkhana Sunni,Kallur ,Bollavaram,0,0,0,70000,10000,80000,3148/63/11-12-2025,,70000,10000,80000,0,0,0,lease/court/case and alienation/
KLGZT3039,Ashurkhana Sunni,Mallavaram,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,Under Court Case
KLGZT3042,Fort Ashurkhana Sunni,Kallur,Lanjapulor,0,0,0,0,0,0,,,,,0,0,0,0,under DM
KLGZT3046,Moula Ali Sahihb Dargha Sunni,Kallur,Pusulur,0,0,0,0,0,0,,,,,0,0,0,0,Under DM
KLGZT3049,Gummatan Masjid,Kurnool,Gargeyapuram,74-96,0,74-96,0,0,0,,,,,0,0,0,0,new
KLGZT3051,Ashoor Khana Sunni,Orvakal,Ketavaram,0,0,0,0,0,0,,,,,0,0,0,0,no income
KLGZT3063,Alvi Sahib Mosque Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,new
KLGZT3064,Ameer Miah Masjid,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,under encroachment
KLGZT3072,Fort Mosque Sunni,Orvakal,Kalva,69.54,0,69.54,0,0,0,,,,,0,0,0,0,
KLGZT3073,Peta Mosque Sunni,Orvakal,Kalva,17.34,0,17.34,0,0,0,,,,,0,0,0,0,new
KLGZT3074,Hafiz Service Kalva Mosque Sunni,Orvakal,Kalva,13.14,0.45,13.59,0,0,0,,,,,0,0,0,0,
KLGZT3076,Haji Makki Sahib Masjid Sunni,Kurnool,Kurnool,90.97,0,90.97,0,0,0,,,,,0,0,0,0,under encroachment
KLGZT3077,Akbar Khan Masjid Sunni,Kurnool,Kurnool,shops,0,shops,0,0,0,,,,,0,0,0,0,Under Encroachment
KLGZT3078,Syedan Sahib Masjid Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3080,Meharallisha Dargah & Mosque Sunni,Kurnool,Kurnool,3.13,0,3.13,0,0,0,,,,,0,0,0,0,NO Income
KLGZT3081,Amin Ali Shah Dargah Sunni,Kurnool,Kurnool,8.08,0,8.08,0,0,0,,,,,0,0,0,0,
KLGZT3082,Amin Ali Shah Dargah & Mosque Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,No Income
KLGZT3085,Chatri Baag Masjid Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,No Income
KLGZT3086,Haji Sahib Masjid Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3087,Kammarwadi Masjid Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3088,Masjid e Khuba,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,no income
KLGZT3089,Masjid E Gounda Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3092,Khazi Sahib Ki Masjid Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3093,Singoli Sulthan Sahib Masjid Sunni,Kurnool,Kurnool,shops,0,shops,0,0,0,,,,,0,0,0,0,
KLGZT3101,Hari Masjid,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3102,Nannoor Darwajaki Masjid Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,No Income
KLGZT3107,Syed Abdulla Sha Khadri alias Mittu Miah Dargah,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,No Income
KLGZT3110,Imdad Ali Sahib Ki Masjid,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3111,Shah Latif Laubali Masjid Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3113,Haji Makdoom Basha Bokhari Saheb alias Aik Kaman Ki Masjid Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3114,Syed Kareemullah Shah Khadri Masjid Sunni,Kurnool,Kurnool,0,0,0,1867,0,1867,2922/59/12-06-2025,283/16-06-2025,1867,,1867,0,0,0,
KLGZT3117,"Budan Khan Masjid, Fort, Kurnool",Kurnool,Kurnool,68-61,0,68-61,0,0,0,,,,,0,0,0,0,
KLGZT3119,Lalbruz Mosque Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3120,Syed Shah Vali alias Bhanvar vale Sahib Dargah Sunni ,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,No Income
KLGZT3121,Diwanzi Zinda Sha Madar Makan Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3122,Diwanzi Makan Masjid Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,Extent of Ac.4.00 under L.A.
KLGZT3123,Fateh Masjid Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3125,Zuleikhani Masjid alias Nakharkhana Masjid Sunni,Kurnool,Kurnool,353-73,0,353-73,0,0,0,,,,,0,0,0,0,new
KLGZT3127,Maroof Miah Sahib Mosque Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,Houses 3
KLGZT3128,Lal Masjid Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,No Income House  1
KLGZT3129,Syed Nooruddin Hussaini Dargah alias Noor Khader Dargah,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,No Income
KLGZT3131,Ashurkhana Sunni,Orvakal,Uyyalawada,0,0,0,0,0,0,,,,,0,0,0,0,new
KLGZT3132,Mosque,Kurnool,Kurnool,200.05,0,200.05,0,0,0,,,,,0,0,0,0,new
KLGZT3133,Astabal Masjid,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,No Income
KLGZT3136,Bade Saheba Bi Bi Dargah Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,No Income
KLGZT3137,Motia Masjid Sunni,Kurnool,Kurnool,shops,0,shops,0,0,0,,,,,0,0,0,0,No Income
KLGZT3140,Mosque Sunni,Kurnool,Iraladinna H/o Kothakota,12-Jul,0,12-Jul,0,0,0,,,,,0,0,0,0,No Income
KLGZT3144,Khudrathulla Sahib  Khadari Mosque Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3146,Shaik Farid Sahib Dargha,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,No Income
KLGZT3147,Maqbera Aithakadsha,Kurnool,Kurnool,41-08,0,41-08,0,0,0,,,,,0,0,0,0,Under court 
KLGZT3154,Rajabai Makbira,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3155,Khazi Service in Kurnool Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3157,Peer Muhammad Mosque Sunni,Kurnool,Kurnool,Apr-89,0,Apr-89,0,0,0,,,,,0,0,0,0,No Income
KLGZT3158,Mosque Sunni,Gudur,Gudipadu,Dec-36,0,Dec-36,0,0,0,,,,,0,0,0,0,
KLGZT3160,Jali Bagh Masjid Sunni,Kurnool,Kurnool,42-00,0,42-00,0,0,0,,,,,0,0,0,0,
KLGZT3161,Chandan Hussaini Dargah Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,Under Encroachment
KLGZT3162,Moula Miskin Masjid Sunni,Kurnool,Kurnool,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3163,Moula Miskin Dargah Sunni,Kurnool,Kurnool,584.36,0,584.36,0,0,0,,,,,0,0,0,0,An extent Ac.3.74 under L.A.
KLGZT3164,Doulath Khan Mokbira Sunni,Kurnool,Kurnool,46-39,0,46-39,0,0,0,,,,,0,0,0,0,
KLGZT3165,Abdulla Sahib Mosque,Kurnool,Gargeyapuram,22-25,0,22-25,0,0,0,,,,,0,0,0,0,No Income
KLGZT3166,Bade Sahib Mosque,Kallur,Peddapad,32-26,0,32-26,0,0,0,,,,,0,0,0,0,
KLGZT3167,Mundlebruz Mosque Sunni,Kurnool,Kurnool,17-16,0,17-16,0,0,0,,,,,0,0,0,0,No Income
KLGZT3168,Ankushkhan Mosque Sunni,Kurnool,Joharapuram,0,0,0,0,0,0,,,,,0,0,0,0,
KLGZT3169,Sawat Khan Mosque Sunni,Kurnool,Kurnool,139-99,0,139-99,25000,0,25000,3135/63/07-08-2025,522/18-08-2025,25000,,25000,0,0,0,Subject to audit
KLGZT3170,Abdul Wahab Sahib Gumbaz Sunni,Kurnool,Kurnool,304-62,0,304-62,0,0,0,,,,,0,0,0,0,
KLROW0003,"MASJID, KALUGOTLA(V), VELDURTHI(M)",VELDURTHI,KALUGOTLA,0,0,0,0,0,0,,,,,0,0,0,0,new
KLGZT1950,Mosque Sunni,Krishnagiri ,Thogarchedu,0,0,0,0,,0,,,,,0,0,0,0,
KLGZT3097,Nalband Mosque Sunni,Kurnool,Kurnool,148.35,0,148.35,0,,0,,,,,0,0,0,0,
KLGZT3098,Misba Mosque Sunni,Kurnool,Kurnool,19.62,0,19.62,0,,0,,,,,0,0,0,0,
KLWBU0002,Masjid-e-Moosa,Kurnool,Kurnool,,,,7000,,7000,2902/59/01-05-2025,234/02-06-2025,7000,,7000,0,,,
